0xfdbc:cp iyh
0xfdbd:cp iyl
0xfdbe:cp (iy+*)
0xfde1:pop iy
0xfde3:ex (sp),iy
0xfde5:push iy
0xfde9:jp (iy)
0xfdf9:ld sp,iy
0xfdcb00:rlc (iy+*),b
0xfdcb01:rlc (iy+*),c
0xfdcb02:rlc (iy+*),d
0xfdcb03:rlc (iy+*),e
0xfdcb04:rlc (iy+*),h
0xfdcb05:rlc (iy+*),l
0xfdcb06:rlc (iy+*)
0xfdcb07:rlc (iy+*),a
0xfdcb08:rrc (iy+*),b
0xfdcb09:rrc (iy+*),c
0xfdcb0a:rrc (iy+*),d
0xfdcb0b:rrc (iy+*),e
0xfdcb0c:rrc (iy+*),h
0xfdcb0d:rrc (iy+*),l
0xfdcb0e:rrc (iy+*)
0xfdcb0f:rrc (iy+*),a
0xfdcb10:rl (iy+*),b
0xfdcb11:rl (iy+*),c
0xfdcb12:rl (iy+*),d
0xfdcb13:rl (iy+*),e
0xfdcb14:rl (iy+*),h
0xfdcb15:rl (iy+*),l
0xfdcb16:rl (iy+*)
0xfdcb17:rl (iy+*),a
0xfdcb18:rr (iy+*),b
0xfdcb19:rr (iy+*),c
0xfdcb1a:rr (iy+*),d
0xfdcb1b:rr (iy+*),e
0xfdcb1c:rr (iy+*),h
0xfdcb1d:rr (iy+*),l
0xfdcb1e:rr (iy+*)
0xfdcb1f:rr (iy+*),a
0xfdcb20:sla (iy+*),b
0xfdcb21:sla (iy+*),c
0xfdcb22:sla (iy+*),d
0xfdcb23:sla (iy+*),e
0xfdcb24:sla (iy+*),h
0xfdcb25:sla (iy+*),l
0xfdcb26:sla (iy+*)
0xfdcb27:sla (iy+*),a
0xfdcb28:sra (iy+*),b
0xfdcb29:sra (iy+*),c
0xfdcb2a:sra (iy+*),d
0xfdcb2b:sra (iy+*),e
0xfdcb2c:sra (iy+*),h
0xfdcb2d:sra (iy+*),l
0xfdcb2e:sra (iy+*)
0xfdcb2f:sra (iy+*),a
0xfdcb30:sll (iy+*),b
0xfdcb31:sll (iy+*),c
0xfdcb32:sll (iy+*),d
0xfdcb33:sll (iy+*),e
0xfdcb34:sll (iy+*),h
0xfdcb35:sll (iy+*),l
0xfdcb36:sll (iy+*)
0xfdcb37:sll (iy+*),a
0xfdcb38:srl (iy+*),b
0xfdcb39:srl (iy+*),c
0xfdcb3a:srl (iy+*),d
0xfdcb3b:srl (iy+*),e
0xfdcb3c:srl (iy+*),h
0xfdcb3d:srl (iy+*),l
0xfdcb3e:srl (iy+*)
0xfdcb3f:srl (iy+*),a
0xfdcb40:bit 0,(iy+*)
0xfdcb41:bit 0,(iy+*)
0xfdcb42:bit 0,(iy+*)
0xfdcb43:bit 0,(iy+*)
0xfdcb44:bit 0,(iy+*)
0xfdcb45:bit 0,(iy+*)
0xfdcb46:bit 0,(iy+*)
0xfdcb47:bit 0,(iy+*)
0xfdcb48:bit 1,(iy+*)
0xfdcb49:bit 1,(iy+*)
0xfdcb4a:bit 1,(iy+*)
0xfdcb4b:bit 1,(iy+*)
0xfdcb4c:bit 1,(iy+*)
0xfdcb4d:bit 1,(iy+*)
0xfdcb4e:bit 1,(iy+*)
0xfdcb4f:bit 1,(iy+*)
0xfdcb50:bit 2,(iy+*)
0xfdcb51:bit 2,(iy+*)
0xfdcb52:bit 2,(iy+*)
0xfdcb53:bit 2,(iy+*)
0xfdcb54:bit 2,(iy+*)
0xfdcb55:bit 2,(iy+*)
0xfdcb56:bit 2,(iy+*)
0xfdcb57:bit 2,(iy+*)
0xfdcb58:bit 3,(iy+*)
0xfdcb59:bit 3,(iy+*)
0xfdcb5a:bit 3,(iy+*)
0xfdcb5b:bit 3,(iy+*)
0xfdcb5c:bit 3,(iy+*)
0xfdcb5d:bit 3,(iy+*)
0xfdcb5e:bit 3,(iy+*)
0xfdcb5f:bit 3,(iy+*)
0xfdcb60:bit 4,(iy+*)
0xfdcb61:bit 4,(iy+*)
0xfdcb62:bit 4,(iy+*)
0xfdcb63:bit 4,(iy+*)
0xfdcb64:bit 4,(iy+*)
0xfdcb65:bit 4,(iy+*)
0xfdcb66:bit 4,(iy+*)
0xfdcb67:bit 4,(iy+*)
0xfdcb68:bit 5,(iy+*)
0xfdcb69:bit 5,(iy+*)
0xfdcb6a:bit 5,(iy+*)
0xfdcb6b:bit 5,(iy+*)
0xfdcb6c:bit 5,(iy+*)
0xfdcb6d:bit 5,(iy+*)
0xfdcb6e:bit 5,(iy+*)
0xfdcb6f:bit 5,(iy+*)
0xfdcb70:bit 6,(iy+*)
0xfdcb71:bit 6,(iy+*)
0xfdcb72:bit 6,(iy+*)
0xfdcb73:bit 6,(iy+*)
0xfdcb74:bit 6,(iy+*)
0xfdcb75:bit 6,(iy+*)
0xfdcb76:bit 6,(iy+*)
0xfdcb77:bit 6,(iy+*)
0xfdcb78:bit 7,(iy+*)
0xfdcb79:bit 7,(iy+*)
0xfdcb7a:bit 7,(iy+*)
0xfdcb7b:bit 7,(iy+*)
0xfdcb7c:bit 7,(iy+*)
0xfdcb7d:bit 7,(iy+*)
0xfdcb7e:bit 7,(iy+*)
0xfdcb7f:bit 7,(iy+*)
0xfdcb80:res 0,(iy+*),b
0xfdcb81:res 0,(iy+*),c
0xfdcb82:res 0,(iy+*),d
0xfdcb83:res 0,(iy+*),e
0xfdcb84:res 0,(iy+*),h
0xfdcb85:res 0,(iy+*),l
0xfdcb86:res 0,(iy+*)
0xfdcb87:res 0,(iy+*),a
0xfdcb88:res 1,(iy+*),b
0xfdcb89:res 1,(iy+*),c
0xfdcb8a:res 1,(iy+*),d
0xfdcb8b:res 1,(iy+*),e
0xfdcb8c:res 1,(iy+*),h
0xfdcb8d:res 1,(iy+*),l
0xfdcb8e:res 1,(iy+*)
0xfdcb8f:res 1,(iy+*),a
0xfdcb90:res 2,(iy+*),b
0xfdcb91:res 2,(iy+*),c
0xfdcb92:res 2,(iy+*),d
0xfdcb93:res 2,(iy+*),e
0xfdcb94:res 2,(iy+*),h
0xfdcb95:res 2,(iy+*),l
0xfdcb96:res 2,(iy+*)
0xfdcb97:res 2,(iy+*),a
0xfdcb98:res 3,(iy+*),b
0xfdcb99:res 3,(iy+*),c
0xfdcb9a:res 3,(iy+*),d
0xfdcb9b:res 3,(iy+*),e
0xfdcb9c:res 3,(iy+*),h
0xfdcb9d:res 3,(iy+*),l
0xfdcb9e:res 3,(iy+*)
0xfdcb9f:res 3,(iy+*),a
0xfdcba0:res 4,(iy+*),b
0xfdcba1:res 4,(iy+*),c
0xfdcba2:res 4,(iy+*),d
0xfdcba3:res 4,(iy+*),e
0xfdcba4:res 4,(iy+*),h
0xfdcba5:res 4,(iy+*),l
0xfdcba6:res 4,(iy+*)
0xfdcba7:res 4,(iy+*),a
0xfdcba8:res 5,(iy+*),b
0xfdcba9:res 5,(iy+*),c
0xfdcbaa:res 5,(iy+*),d
0xfdcbab:res 5,(iy+*),e
0xfdcbac:res 5,(iy+*),h
0xfdcbad:res 5,(iy+*),l
0xfdcbae:res 5,(iy+*)
0xfdcbaf:res 5,(iy+*),a
0xfdcbb0:res 6,(iy+*),b
0xfdcbb1:res 6,(iy+*),c
0xfdcbb2:res 6,(iy+*),d
0xfdcbb3:res 6,(iy+*),e
0xfdcbb4:res 6,(iy+*),h
0xfdcbb5:res 6,(iy+*),l
0xfdcbb6:res 6,(iy+*)
0xfdcbb7:res 6,(iy+*),a
0xfdcbb8:res 7,(iy+*),b
0xfdcbb9:res 7,(iy+*),c
0xfdcbba:res 7,(iy+*),d
0xfdcbbb:res 7,(iy+*),e
0xfdcbbc:res 7,(iy+*),h
0xfdcbbd:res 7,(iy+*),l
0xfdcbbe:res 7,(iy+*)
0xfdcbbf:res 7,(iy+*),a
0xfdcbc0:set 0,(iy+*),b
0xfdcbc1:set 0,(iy+*),c
0xfdcbc2:set 0,(iy+*),d
0xfdcbc3:set 0,(iy+*),e
0xfdcbc4:set 0,(iy+*),h
0xfdcbc5:set 0,(iy+*),l
0xfdcbc6:set 0,(iy+*)
0xfdcbc7:set 0,(iy+*),a
0xfdcbc8:set 1,(iy+*),b
0xfdcbc9:set 1,(iy+*),c
0xfdcbca:set 1,(iy+*),d
0xfdcbcb:set 1,(iy+*),e
0xfdcbcc:set 1,(iy+*),h
0xfdcbcd:set 1,(iy+*),l
0xfdcbce:set 1,(iy+*)
0xfdcbcf:set 1,(iy+*),a
0xfdcbd0:set 2,(iy+*),b
0xfdcbd1:set 2,(iy+*),c
0xfdcbd2:set 2,(iy+*),d
0xfdcbd3:set 2,(iy+*),e
0xfdcbd4:set 2,(iy+*),h
0xfdcbd5:set 2,(iy+*),l
0xfdcbd6:set 2,(iy+*)
0xfdcbd7:set 2,(iy+*),a
0xfdcbd8:set 3,(iy+*),b
0xfdcbd9:set 3,(iy+*),c
0xfdcbda:set 3,(iy+*),d
0xfdcbdb:set 3,(iy+*),e
0xfdcbdc:set 3,(iy+*),h
0xfdcbdd:set 3,(iy+*),l
0xfdcbde:set 3,(iy+*)
0xfdcbdf:set 3,(iy+*),a
0xfdcbe0:set 4,(iy+*),b
0xfdcbe1:set 4,(iy+*),c
0xfdcbe2:set 4,(iy+*),d
0xfdcbe3:set 4,(iy+*),e
0xfdcbe4:set 4,(iy+*),h
0xfdcbe5:set 4,(iy+*),l
0xfdcbe6:set 4,(iy+*)
0xfdcbe7:set 4,(iy+*),a
0xfdcbe8:set 5,(iy+*),b
0xfdcbe9:set 5,(iy+*),c
0xfdcbea:set 5,(iy+*),d
0xfdcbeb:set 5,(iy+*),e
0xfdcbec:set 5,(iy+*),h
0xfdcbed:set 5,(iy+*),l
0xfdcbee:set 5,(iy+*)
0xfdcbef:set 5,(iy+*),a
0xfdcbf0:set 6,(iy+*),b
0xfdcbf1:set 6,(iy+*),c
0xfdcbf2:set 6,(iy+*),d
0xfdcbf3:set 6,(iy+*),e
0xfdcbf4:set 6,(iy+*),h
0xfdcbf5:set 6,(iy+*),l
0xfdcbf6:set 6,(iy+*)
0xfdcbf7:set 6,(iy+*),a
0xfdcbf8:set 7,(iy+*),b
0xfdcbf9:set 7,(iy+*),c
0xfdcbfa:set 7,(iy+*),d
0xfdcbfb:set 7,(iy+*),e
0xfdcbfc:set 7,(iy+*),h
0xfdcbfd:set 7,(iy+*),l
0xfdcbfe:set 7,(iy+*)
0xfdcbff:set 7,(iy+*),a
